unit_code,name,description,comments,start_date,end_date,symbol
Q19,Unidad natural de información por segundo ,"Unidad logarítmica relacionada con el tiempo para información igual al contenido de la decisión de una oración 2.718281828459 mutuamente excluyentes, expresado como un logarítmo a la base del valor de Euler",,1/1/22,,nat/s
Q20,Segundo por kilogramo,"Unidad de la probabilidad de transición de Einsten para emisiones espontáneas o inductoras y absorción según ISO 80000-7, expresada como unidad base SI segundo dividida por la unidad base kilogramo.",,1/1/22,,s/kg
Q21,Watt metro cuadrado,"Unidad de las primeras constantes de radiación c1=2.p.c0, cuyo valor es 3.74177118.10 6 veces la del valor comparativo del producto de la unidad SI deriva watts multiplicada con la potencia de la SI medidor de la unidad base con el exponente 2.",,1/1/22,,W·m²
Q22,Segundo por metro cúbicos de radianes ,Unidad de la densidad de estados como una expresión de la frecuencia angular como complemento del producto de hertzio y radiante y la potencia del medidor de la unidad base SI por exponente 3.,,1/1/22,,1/(Hz·rad·m³)
Q23,Weber a la potencia menos uno,"Complemento de la unidad SI deriva weber como unidad de la constante de Joshepson, cuyo valor es igual al 384,597,891 veces del valor de referencia gigahertz dividido  por volt. 4",,1/1/22,,1/Wb
Q24,Reciprocidad de Pulgada,Complemento de la unidad pulgada según el sistema de unidades Anglo-Americanas e Imperial,,1/1/22,,1/in
Q25,Dioptría,Unidad utilizada en la declaración de índices de refracción relativos de sistemas ópticos como complemento de la longitud focal con correspondencia con: 1dpt=1/m.,,1/1/22,,dpt
Q26,Uno por uno,Valor del cociente de dos unidades físicas del mismo tipo que un numerador y denominador mientras que las unidades se acortan mutuamente,,1/1/22,,1/1
Q27,Newtons metros por metro,Unidad para el momento de rotación relacionado con la longitud como producto de la unidad SI derivada por el medidor de la unidad SI,,1/1/22,,N·m/m²
Q28,Kilogramo por metro cuadrado pascal segundo,Unidad para la capacidad de un material para permitir la transición del vapor,,1/1/22,,kg/(m²·Pa·s)
Q29,Microgramo por hectogramo,Microgramo por hectogramo,,1/1/22,,µg/hg
Q3,Comida,Unidad de conteo que define el número de comida,,1/1/22,,
Q30,Ph (potencial de hidrogeno),Es una escala numérica utilizada para especificar la acidez o basicidad de una solución acuosa . ,,1/1/22,,pH
Q31,Kilojoule por gramo,,,1/1/22,,kJ/g
Q32,Femtolitro,,,1/1/22,,fl
Q33,Picolitro,,,1/1/22,,pl
Q34,Nanolitro,,,1/1/22,,nl
Q35,Megawatts por minuto,Unidad de potencia que define la cantidad total de energía mayor transferida o consumida en un minuto.,,1/1/22,,MW/min
Q36,Metro cuadrado por metro cúbico,Unidad de la cantidad de superficie por unidad de volumen de un objeto o colección de objetos,,1/1/22,,m2/m3
Q37,Metro cúbico estándar por día,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares) por día,,1/1/22,,
Q38,Metro cúbico estándar por hora,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares) por día,,1/1/22,,
Q39,Metro cúbico normalizado por día,Metro cúbico estándar (temperatura 0° C y presión 101325 milibares) por día,,1/1/22,,
Q40,Metro cúbico normalizado por hora,Metro cúbico estándar (temperatura 0° C y presión 101325 milibares) por día,,1/1/22,,
Q41,Joule por metro cúbico normalizado,Joule por metro cúbico normalizado (temperatura 0 ° C y presión 101325 milibares).,Añadido. Nueva unidad añadida en esta versión de la lista de códigos,1/1/22,,
Q42,Joule por metro cúbico estándar,Joule por metro cúbico normalizado (temperatura 15 ° C y presión 101325 milibares).,Añadido. Nueva unidad añadida en esta versión de la lista de códigos,1/1/22,,
QA,Página-fascimil,Unidad de conteo que define el número de páginas fascimil,,1/1/22,,
QAN,Cuarto (de un año),Unidad de tiempo que define el número de años (3 meses),,1/1/22,,
QB,"Página, copia impresa",Unidad de conteo que define el número de copias impresas,,1/1/22,,
QD,Cuarta docena,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
QH,Un cuarto de hora,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
QK,Cuarto de kilogramo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
QR,Mano de papel,"Unidad de conteo para papel, expresada como el número de manos de papel (mano de papel: numero de papel en hojas, típicamente 25)",,1/1/22,,qr
QT,Cuarto (EUA),Utilice cuarto de galón líquido (código común QTL),Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Qt (US)
QTD,Cuarto seco (estados unidos),,,1/1/22,,dry qt (US)
QTI,Cuarto (UK),Es una unidad de medida de volumen equivalente a media fanega. En Castilla equivalía a aproximadamente a 6 celemines. La medida real cambia según regiones o incluso localidades.,,1/1/22,,qt (UK)
QTL,Cuarto de líquido (estados unidos),,,1/1/22,,liq qt (US)
QTR,Cuarto,Unidad tradicional de peso igual a 1/4 de peso. En el Reino Unido 1/4 equivale a 28 libras.,,1/1/22,,Qr (UK)
R1,Pica,"Unidad de conteo que define el número de picas (pica: longitud tipografia igual a 12 puntos o 4,22 mm aprox)",,1/1/22,,
R9,Mil metros cúbicos ,Unidad de volumen que equivale a mil metro cúbicos,,1/1/22,,
RH,Hora de funcionamiento,Unidad de tiempo que define el número de horas de operación,,1/1/22,,
RK,Medida métrica de rollo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
RM,Resma,"Unidad de conteo para papel, espresada como el número de resmas (resma: una gran cantidad de hojas de papel, tipicamente 500)",,1/1/22,,
RN,Medida métrica de Hojas (resma),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
ROM,Habitación,Unidad de conteo que define el número de habitaciones,,1/1/22,,
RP,Libra por resma,"Unidad de masa para papel, expresada en libras por resma. (Resma: una gran cantidad de papel, tipicamente 500 hojas)",,1/1/22,,
RPM,Revoluciones por minuto,Consulte la Guía ISO / TC12 SI,,1/1/22,,r/min
RPS,Revoluciones por segundo,Consulte la Guía ISO / TC12 SI,,1/1/22,,r/s
RS,Reiniciar,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
RT,Milla de toneladas de ingresos,"Unidad de información tipicamente utilizada para propósitos de facturación, expresada como el número de toneladas en ingresos: una tonelada métrica o un metro cúbico, la que sea mayor) se movio  a una distancia de una milla",,1/1/22,,
RU,correr,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
S3,Pie cuadrado por segundo,Sinónimo: pie cuadrado por segundo,,1/1/22,,ft²/s
S4,Metro cuadrado por segundo,Sinónimo: metro cuadrado por segundo,,1/1/22,,m²/s
S5,Sesenta cuartos de pulgada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
S6,Sesión,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
S7,unidad de almacenamiento,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
S8,Unidad de publicidad estándar,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
SAN,Medio año,Unidad de tiempo que define el número de años ,,1/1/22,,
SCO,Puntuación,Unidad de conteo que define el número de unidades en multiplos de 20,,1/1/22,,
SCR,Escrúpulo,"El escrúpulo (en inglés apothecary scruple) era Unidad de medida utilizada en farmacia para pesar ingredientes de los medicamentos.

El escrúpulo podía tener diferentes valores en cada país: en España y Portugal, un escrúpulo equivalía a 24 granos (pesando 1,55517384 gramos), mientras que en el sistema imperial inglés correspondía a 20 granos (1,2959782 gramos).

En astronomía, un escrúpulo es el resultado de dividir en sesenta partes un grado de círculo.",,1/1/22,,
SD,Libra sólida,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
SE,Sección,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
SEC,Segundo [unidad de tiempo],Supone comúnmente una sesentava parte de un minuto (1⁄60) y es esencial para la medición en múltiples sistemas de unidades. ,,1/1/22,,s
SET,Conjunto,Unidad de conteo que define el número de conjuntos (Conjunto: un número de objetos agrupados),,1/1/22,,
SG,Segmento ,Unidad de información equivalente a 64000bytes,,1/1/22,,
SHT,Tonelada de envíos,Unidad de masa que define el número de toneladas para el envío.,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
SIE,Siemens,Se denomina siemens a la unidad derivada del SI para la medida de la conductancia eléctrica.,,1/1/22,,S
SK,Camión cisterna con división,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
SM3,Metro cúbico estándar,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares),,1/1/22,,
SMI,Milla (milla estatal),"Medida de longitud, especialmente utilizada en marina, que equivale a 1,852 m.",,1/1/22,,mile
SN,Barra cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,Rd²
SQ,Cuadrado,Unidad de conteo que define el número de cuadrados (cuadrado: forma rectangular),,1/1/22,,
SQR,Cuadrado y techado,"Unidad de conteo que conteo que define el número de plazas de materiales para techos, medida en múltiplos de 100 pies cuadrados",,1/1/22,,
SR,Tira,Unidad de conteo que define el número de tiras (pieza larga y estrecha de un objeto),,1/1/22,,
SS,Medida métrica de hoja,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
SST,Estándar corto (7200 partidos),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
STC,Palo,Unidad de conteo que define el número de palos (palo: pieza delgada y a menudo cilíndirca de una sustancia),,1/1/22,,
STI,Estone (UK),,,1/1/22,,st
STK,"Palo, cigarrillo",Unidad de conteo que define el número de cigarrillos en la unidad más pequeña para el cálculo de la población y/o del trabajo,,1/1/22,,
STL,Litro estándar,"Unidad de volumen que define el número de litros de un producto a una temperatura de 15 grados celsius, especialmente en relación con los aceites de hidrocarburos",,1/1/22,,
STN,Tonelada (estados unidos) o tonelada corta (UK y estados unidos),Sinónimo: tonelada neta (2000 lb),,1/1/22,,ton (US)
STW,Paja,Unidad de conteo que define el número de pajitas (paja:un tubo delgado utilizado para succionar liquidos),,1/1/22,,
SW,Número de madejas,Unidad de conteo que define el número de madejas (skein:un paquete de hilo o hilo suelto),,1/1/22,,
SX,Envío,Unidad de conteo que define el número de envíos (embarque: una cantidad de mercancias embarcadas o transportadas),,1/1/22,,
SYR,Jeringuilla,"Unidad de conteo que define el número de jeringuillas (jeringa: un pequeño dispositivo para bombear, pulverizar y/o inyectar liquidos a través de una pequeña abertura)",,1/1/22,,
T0,Línea de telecomunicaciones en servicio,Unidad de conteo que define el número de líneas de servicio,,1/1/22,,
T1,Mil libras,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
T3,Mil pedazos,"Unidad de conteo que define el número de piezas en múltiplos de 1000 (pieza: un solo artículo, artículo o ejemplar)",,1/1/22,,
T4,Bolsa de mil,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
T5,Mil envolturas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
T6,Mil galones (US),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
T7,Impresión de mil,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
T8,Mil pulgadas lineales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TA,Décimo de pie cúbico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TAB,Tonelada de registro bruto,"Una unidad de masa igual al total de las imágenes cúbicas antes de las deducciones, donde 1 registro t es igual a 100 pies cúbicos.Véase el Convenio internacional sobre el arqueo de los buques.",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
TAH,Kiloamperio-hora (milamperio-hora),,,1/1/22,,kA·h
TAN,Número de acido total,Unidad de química que define la cantidad de hidróxido de potasio (KOH) en miligramos que se necesita para neutralizar los ácidos en un gramo de aceite. Es una medida importante de la calidad del petróleo crudo,,1/1/22,,TAN
TC,Camión,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TD,Térmico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TE,Totalizador,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TF,Diez yardas cuadradas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TI,Mil pulgadas cuadradas,Unidad de medida imperial,,1/1/22,,
TIC,"Tonelada métrica, incluido el contenedor","Unidad de masa que define el número de toneladas métricas de un producto, incluyendo su contenedor",,1/1/22,,
TIP,"Tonelada métrica, incluido el embalaje interior","Unidad de masa que define el número de toneladas metricas de un producto, incluyendo sus materiales de embalaje interior",,1/1/22,,
TJ,Mil centímetros cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TKM,Tonelada kilometro,"Unidad de información típicamente usada para propósitos de facturación, expresada como el número de toneladas (toneladas métricas) movidas sobre una distancia de un kilómetro",,1/1/22,,t·km
TL,Mil pies (lineal),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TMS,"Kilogramo de carne importada, menos despojos","Unidad de masa equivalente a mil gramos de carne importada, sin tener en cuenta los subproductos menos valiosos como las montañas",,1/1/22,,
TNE,Tonelada (tonelada métrica),Sinónimo: tonelada métrica,,1/1/22,,t
TP,Paquete de diez,Unidad de conteo que define el número de elementos en múltiplos de 10,,1/1/22,,
TPI,Dientes por pulgada,El número de dientes por pulgada,,1/1/22,,TPI
TPR,Decenas de pares,Unidad de conteo que define el número de pares en multiplos de 10 (par:elemento descrito por dos),,1/1/22,,
TQ,Mil pies,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TQD,Mil metros cúbicos por día ,Unidad de volumen igual a mil metros cúbicos por día,,1/1/22,,km³/d
TR,Diez pies cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TRL,Trillones (eur),Unidad de escala númerica,,1/1/22,,
Ts,Mil pies cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TSD,Tonelada de sustancia 90% seca,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TSH,Tonelada de vapor por hora,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TST,Decena de conjuntos,Unidad de conteo que define el número de conjuntos en múltiplos de 10 (conjunto: un número de objetos agrupados),,1/1/22,,
TT,Mil metros lineales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TTS,Decenas de millar de pegatinas,Unidad de conteo que define el número de palos multiples de 10000 (Pegatina: pieza delgada y a menudo cilíndrica de una sustancia),,1/1/22,,
Tu,Contenedor externo,"Tipo de caja de contención que sirve como contenedor de transporte externo, no especificado como equipo de transporte.",,1/1/22,,
TV,Mil kilogramos,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
TW,Mil hojas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
U1,Tratamiento ,"Unidad de conteo que define el número de tratamientos (tratamiento: sujección a la acción de un agente químico, físico o biológico)",,1/1/22,,
U2,Número de tabletas,Unidad de conteo que define el número de tabletas,,1/1/22,,
UA,Torr,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Torr
UB,Línea de telecomunicaciones en servicio promedio ,Unida de conteo que define el número medio de líneas de servicio,,1/1/22,,
UC,Puerto de telecomunicaciones ,Uindad de conteo que define el número de púertos de acceso a la red,,1/1/22,,
UD,Décimo minuto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
UE,Hora de décimo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
UF,Uso por línea de telecomunicaciones promedio,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
UH,Diez mil yardas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
UM,Millón de unidades,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
UN,Newton metro,,,1/1/22,,N·m
VA,Voltio-amperio por kilogramo,,,1/1/22,,V·A / kg
VLT,Voltio,"Es la unidad derivada del Sistema Internacional para el potencial eléctrico, la fuerza electromotriz y la tensión eléctrica.",,1/1/22,,V
VP,Volumen porcentual ,"Unidad de medida de concentración, expresada tipícamente como el porcentaje de volumen de un soluto en una solución ",,1/1/22,,
VS,Visita,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
W2,Kilo húmedo ,"Unidad de masa que define el número de kilogramos de un producto, incluido el contenido de agua del producto.",,1/1/22,,
W4,Dos semanas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
WA,Watt por kilogramo ,Unidad de potencia,,1/1/22,,W/kg
WB,Libra húmeda,"Unidad de masa que define el número de libras de un material, incluyendo el contenido de agua del material ",,1/1/22,,
WCD,Cable,Unidad de volumen utilizada para medir la madera. Un pie de tabla equivale a 1/2 de un pie cúbico.,,1/1/22,,
WE,Tonelada húmeda ,"Unidad de masa que define el número de toneladas de un material, incluyendo el contenido de agua del material.",,1/1/22,,
WEB,Weber,"Es el flujo magnético que, al atravesar un circuito de una sola espira produce en la misma una fuerza electromotriz de 1 volt si se anula dicho flujo en un segundo por decaimiento uniforme. ",,1/1/22,,Wb
WEE,Semana,Es el período de tiempo estándar utilizado para los ciclos de días de trabajo y de descanso en la mayoría de las partes del mundo.,,1/1/22,,wk
WG,Galón de vino,Unidad de volumen igual a 231 pulgadas cúbicas,,1/1/22,,
WH,Rueda,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
WHR,Watt hora,,,1/1/22,,W·h
WI,Peso por pulgada cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
WM,Mes de trabajo ,Unidad de tiempo que define el número de meses de trabajo.,,1/1/22,,
WR,Envolver,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
WSD,Estándar,Unidad de volumen de madera acabada igual a 165 pies cúbicos.,,1/1/22,,std
WTT,Watt,Es la potencia que da lugar a una producción de energía igual a 1 joule por segundo. ,,1/1/22,,W
WW,Mililitro de agua,Unidad de volumen igual al número de mililitros de agua.,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
X1,Cadena de gunter,"Empleada para medir distancias, formada por 100 eslabones metálicos, equivalentes a una longitud total de 20.1168 metros (66 pies) que aún es ampliamente usada en los países anglosajones. ",,1/1/22,,ch (UK)
X1A,Tambor de acero,,,1/1/22,,
X1B,Tambor de aluminio,,,1/1/22,,
X1D,Tambor contrachapado,,,1/1/22,,
X1F,Contenedor flexible,Contenedor de empaque de construcción flexible.,,1/1/22,,
X1G,Tambor de fibra,,,1/1/22,,
X1w,Tambor de madera,,,1/1/22,,
X2C,Barril de madera,,,1/1/22,,
X3A,Bidón de acero,,,1/1/22,,
X3H,Bidón de plástico,,,1/1/22,,
X43,Bolsa de gran tamaño,Bolsa de tela de plástico o de papel que tiene las dimensiones del pallet sobre el que está construido.,,1/1/22,,
X44,Bolsa de plástico,"Un tipo de bolsa de plástico, normalmente utilizada para envolver piezas promocionales, publicaciones, muestras de productos y / o catálogos.",,1/1/22,,
X4A,Caja de acero,,,1/1/22,,
X4B,Caja de aluminio,,,1/1/22,,
X4C,Caja de  madera natural,,,1/1/22,,
X4D,Caja de contrachapado,,,1/1/22,,
X4F,Caja de madera reconstituida,,,1/1/22,,
X4G,Caja de cartón,,,1/1/22,,
X4H,Caja de plástico,,,1/1/22,,
X5H,Bolsa de plástico tejido,,,1/1/22,,
X5L,Bolsa textil,,,1/1/22,,
X5M,Bolsa de papel,,,1/1/22,,
X6H,"Recipiente de plástico, Contenedor compuesto.",,,1/1/22,,
X6P,"Recipiente de vidrio, Contenedor compuesto.",,,1/1/22,,
X7A,Estuche para carro,Tipo de contenedor portátil diseñado para almacenar equipo para el transporte en un automóvil.,,1/1/22,,
X7B,Estuche de madera,Un estuche de madera para retener sustancias o artículos.,,1/1/22,,
X8A,Pallet de madera,"Plataforma o caja abierta de madera, en la que se conservan las mercancías para facilitar su manejo mecánico durante el transporte y almacenamiento.",,1/1/22,,
X8B,Cajón de madera,"Un contenedor de madera, en el que se conservan las mercancías para facilitar su manipulación mecánica durante el transporte y almacenamiento.",,1/1/22,,
X8C,Madera flejada,Piezas sueltas o sin contenedor de madera atadas o envueltas.,,1/1/22,,
XAA,Contenedor intermedio  para gráneles de plástico rígido,,,1/1/22,,
XAB,Contenedor de fibra,"Recipiente de contención de fibra, utilizado para retener sustancias o artículos.",,1/1/22,,
XAC,Contenedor de papel,"Recipiente de contención de papel, para retener sustancias o artículos.",,1/1/22,,
XAD,Contenedor de madera,"Recipiente de contención de madera, para retener sustancias o artículos.",,1/1/22,,
XAE,Aerosol,Una unidad de cuenta que define el número de Aerosoles,,1/1/22,,
XAF,"Pallet modular con collares,  80cms * 60cms",Pallet de tamaño estándar con dimensiones de 80 centímetros por 60 centímetros (cms).,,1/1/22,,
XAG,Pallet o empaquetado,La carga del pallet se asegura con una película de plástico transparente envuelta alrededor y luego encogido firmemente.,,1/1/22,,
XAH,"Pallet, 100cms X 110cms",Pallet tamaño estándar con dimensiones de 100 centímetros por 110 centímetros (cms).,,1/1/22,,
XAI,Contenedor tipo concha,,,1/1/22,,
XAJ,Cono,Contenedor utilizado en el transporte de material lineal como el hilo.,,1/1/22,,
XAL,Esfera,Recipiente de contención esférico para retener sustancias o artículos.,,1/1/22,,
XAM,Ampolleta no protegida,,,1/1/22,,
XAP,Ampolleta protegida,,,1/1/22,,
XAT,Atomizador,,,1/1/22,,
XAV,Cápsula,,,1/1/22,,
XB4,Cinturón,Banda utiliza para retener varios artículos juntos.,,1/1/22,,
XBA,Barril,,,1/1/22,,
XBB,Bobina,,,1/1/22,,
XBC,Cajón para botellas / Estante para botellas,,,1/1/22,,
XBD,Tablero,,,1/1/22,,
XBE,Flejado,,,1/1/22,,
XBF,Globo no protegido,,,1/1/22,,
XBG,Bolso,Recipiente de material flexible con tapa abierta o cerrada.,,1/1/22,,
XBH,Manojo,,,1/1/22,,
XBI,Compartimiento,,,1/1/22,,
XBJ,Cubeta,,,1/1/22,,
XBK,Cesta,,,1/1/22,,
XBL,Paca comprimida,,,1/1/22,,
XBM,Cuenco,,,1/1/22,,
XBN,Paca no comprimida,,,1/1/22,,
