c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Referencias del Huso Horario
43447,HID,053,,0,1/7/19,,Tiempo del Centro
43448,HID,053,,0,1/7/19,,Tiempo del Centro
43449,HID,053,,0,1/7/19,,Tiempo del Centro
43450,HID,053,,0,1/7/19,,Tiempo del Centro
43451,HID,053,,0,1/7/19,,Tiempo del Centro
43452,HID,053,,0,1/7/19,,Tiempo del Centro
43453,HID,053,,0,1/7/19,,Tiempo del Centro
43454,HID,053,,0,1/7/19,,Tiempo del Centro
43455,HID,053,,0,1/7/19,,Tiempo del Centro
43456,HID,053,,0,1/7/19,,Tiempo del Centro
43457,HID,,,0,1/7/19,,Tiempo del Centro
43458,HID,,,0,1/7/19,,Tiempo del Centro
43459,HID,053,,0,1/7/19,,Tiempo del Centro
43460,HID,004,,0,1/7/19,,Tiempo del Centro
43461,HID,,,0,1/7/19,,Tiempo del Centro
43462,HID,,,0,1/7/19,,Tiempo del Centro
43463,HID,004,,0,1/7/19,,Tiempo del Centro
43464,HID,004,,0,1/7/19,,Tiempo del Centro
43465,HID,,,0,1/7/19,,Tiempo del Centro
43466,HID,,,0,1/7/19,,Tiempo del Centro
43467,HID,,,0,1/7/19,,Tiempo del Centro
43468,HID,004,,0,1/7/19,,Tiempo del Centro
43469,HID,004,,0,1/7/19,,Tiempo del Centro
43470,HID,004,,0,1/7/19,,Tiempo del Centro
43471,HID,,,0,1/7/19,,Tiempo del Centro
43472,HID,004,,0,1/7/19,,Tiempo del Centro
43473,HID,004,,0,1/7/19,,Tiempo del Centro
43474,HID,004,,0,1/7/19,,Tiempo del Centro
43475,HID,,,0,1/7/19,,Tiempo del Centro
43476,HID,,,0,1/7/19,,Tiempo del Centro
43477,HID,,,0,1/7/19,,Tiempo del Centro
43478,HID,,,0,1/7/19,,Tiempo del Centro
43479,HID,,,0,1/7/19,,Tiempo del Centro
43480,HID,060,,0,1/7/19,,Tiempo del Centro
43481,HID,,,0,1/7/19,,Tiempo del Centro
43482,HID,,,0,1/7/19,,Tiempo del Centro
43483,HID,060,,0,1/7/19,,Tiempo del Centro
43484,HID,060,,0,1/7/19,,Tiempo del Centro
43485,HID,060,,0,1/7/19,,Tiempo del Centro
43486,HID,060,,0,1/7/19,,Tiempo del Centro
43487,HID,060,,0,1/7/19,,Tiempo del Centro
43488,HID,060,,0,1/7/19,,Tiempo del Centro
43489,HID,,,0,1/7/19,,Tiempo del Centro
43490,HID,060,,0,1/7/19,,Tiempo del Centro
43491,HID,060,,0,1/7/19,,Tiempo del Centro
43492,HID,,,0,1/7/19,,Tiempo del Centro
43493,HID,060,,0,1/7/19,,Tiempo del Centro
43494,HID,060,,0,1/7/19,,Tiempo del Centro
43495,HID,060,,0,1/7/19,,Tiempo del Centro
43496,HID,060,,0,1/7/19,,Tiempo del Centro
43497,HID,,,0,1/7/19,,Tiempo del Centro
43498,HID,,,0,1/7/19,,Tiempo del Centro
43499,HID,,,0,1/7/19,,Tiempo del Centro
43500,HID,024,,0,1/7/19,,Tiempo del Centro
43501,HID,,,0,1/7/19,,Tiempo del Centro
43502,HID,024,,0,1/7/19,,Tiempo del Centro
43503,HID,024,,0,1/7/19,,Tiempo del Centro
43504,HID,,,0,1/7/19,,Tiempo del Centro
43505,HID,024,,0,1/7/19,,Tiempo del Centro
43506,HID,,,0,1/7/19,,Tiempo del Centro
43507,HID,,,0,1/7/19,,Tiempo del Centro
43508,HID,024,,0,1/7/19,,Tiempo del Centro
43509,HID,,,0,1/7/19,,Tiempo del Centro
43510,HID,024,,0,1/7/19,,Tiempo del Centro
43511,HID,,,0,1/7/19,,Tiempo del Centro
43512,HID,,,0,1/7/19,,Tiempo del Centro
43513,HID,,,0,1/7/19,,Tiempo del Centro
43514,HID,024,,0,1/7/19,,Tiempo del Centro
43515,HID,024,,0,1/7/19,,Tiempo del Centro
43516,HID,024,,0,1/7/19,,Tiempo del Centro
43517,HID,024,,0,1/7/19,,Tiempo del Centro
43518,HID,,,0,1/7/19,,Tiempo del Centro
43519,HID,,,0,1/7/19,,Tiempo del Centro
43520,HID,,,0,1/7/19,,Tiempo del Centro
43521,HID,,,0,1/7/19,,Tiempo del Centro
43522,HID,,,0,1/7/19,,Tiempo del Centro
43523,HID,024,,0,1/7/19,,Tiempo del Centro
43524,HID,,,0,1/7/19,,Tiempo del Centro
43525,HID,024,,0,1/7/19,,Tiempo del Centro
43526,HID,,,0,1/7/19,,Tiempo del Centro
43527,HID,024,,0,1/7/19,,Tiempo del Centro
43528,HID,,,0,1/7/19,,Tiempo del Centro
43529,HID,,,0,1/7/19,,Tiempo del Centro
43530,HID,024,,0,1/7/19,,Tiempo del Centro
43531,HID,,,0,1/7/19,,Tiempo del Centro
43532,HID,,,0,1/7/19,,Tiempo del Centro
43533,HID,,,0,1/7/19,,Tiempo del Centro
43534,HID,,,0,1/7/19,,Tiempo del Centro
43535,HID,,,0,1/7/19,,Tiempo del Centro
43536,HID,,,0,1/7/19,,Tiempo del Centro
43537,HID,,,0,1/7/19,,Tiempo del Centro
43538,HID,024,,0,1/7/19,,Tiempo del Centro
43539,HID,,,0,1/7/19,,Tiempo del Centro
43540,HID,001,,0,1/7/19,,Tiempo del Centro
43541,HID,,,0,1/7/19,,Tiempo del Centro
43542,HID,001,,0,1/7/19,,Tiempo del Centro
43543,HID,001,,0,1/7/19,,Tiempo del Centro
43544,HID,001,,0,1/7/19,,Tiempo del Centro
43545,HID,001,,0,1/7/19,,Tiempo del Centro
43546,HID,001,,0,1/7/19,,Tiempo del Centro
43547,HID,001,,0,1/7/19,,Tiempo del Centro
43548,HID,,,0,1/7/19,,Tiempo del Centro
43549,HID,,,0,1/7/19,,Tiempo del Centro
43550,HID,001,,0,1/7/19,,Tiempo del Centro
43551,HID,,,0,1/7/19,,Tiempo del Centro
43552,HID,,,0,1/7/19,,Tiempo del Centro
43553,HID,001,,0,1/7/19,,Tiempo del Centro
43554,HID,001,,0,1/7/19,,Tiempo del Centro
43555,HID,,,0,1/7/19,,Tiempo del Centro
43556,HID,,,0,1/7/19,,Tiempo del Centro
43557,HID,,,0,1/7/19,,Tiempo del Centro
43558,HID,001,,0,1/7/19,,Tiempo del Centro
43559,HID,001,,0,1/7/19,,Tiempo del Centro
43560,HID,045,,0,1/7/19,,Tiempo del Centro
43561,HID,,,0,1/7/19,,Tiempo del Centro
43562,HID,,,0,1/7/19,,Tiempo del Centro
43563,HID,045,,0,1/7/19,,Tiempo del Centro
43564,HID,045,,0,1/7/19,,Tiempo del Centro
43565,HID,045,,0,1/7/19,,Tiempo del Centro
43566,HID,,,0,1/7/19,,Tiempo del Centro
43567,HID,045,,0,1/7/19,,Tiempo del Centro
43568,HID,045,,0,1/7/19,,Tiempo del Centro
43569,HID,045,,0,1/7/19,,Tiempo del Centro
43570,HID,045,,0,1/7/19,,Tiempo del Centro
43571,HID,045,,0,1/7/19,,Tiempo del Centro
43572,HID,,,0,1/7/19,,Tiempo del Centro
43573,HID,045,,0,1/7/19,,Tiempo del Centro
43574,HID,045,,0,1/7/19,,Tiempo del Centro
43575,HID,045,,0,1/7/19,,Tiempo del Centro
43576,HID,045,,0,1/7/19,,Tiempo del Centro
43577,HID,,,0,1/7/19,,Tiempo del Centro
43578,HID,,,0,1/7/19,,Tiempo del Centro
43579,HID,,,0,1/7/19,,Tiempo del Centro
43580,HID,022,,0,1/7/19,,Tiempo del Centro
43581,HID,,,0,1/7/19,,Tiempo del Centro
43582,HID,,,0,1/7/19,,Tiempo del Centro
43583,HID,022,,0,1/7/19,,Tiempo del Centro
43584,HID,022,,0,1/7/19,,Tiempo del Centro
43585,HID,022,,0,1/7/19,,Tiempo del Centro
43586,HID,022,,0,1/7/19,,Tiempo del Centro
43587,HID,022,,0,1/7/19,,Tiempo del Centro
43588,HID,,,0,1/7/19,,Tiempo del Centro
43589,HID,,,0,1/7/19,,Tiempo del Centro
43590,HID,022,,0,1/7/19,,Tiempo del Centro
43591,HID,,,0,1/7/19,,Tiempo del Centro
43592,HID,022,,0,1/7/19,,Tiempo del Centro
43593,HID,022,,0,1/7/19,,Tiempo del Centro
43594,HID,022,,0,1/7/19,,Tiempo del Centro
43595,HID,022,,0,1/7/19,,Tiempo del Centro
43596,HID,022,,0,1/7/19,,Tiempo del Centro
43597,HID,,,0,1/7/19,,Tiempo del Centro
43598,HID,,,0,1/7/19,,Tiempo del Centro
43599,HID,,,0,1/7/19,,Tiempo del Centro
43600,HID,077,06,0,1/7/19,,Tiempo del Centro
43601,HID,,,0,1/7/19,,Tiempo del Centro
43602,HID,,,0,1/7/19,,Tiempo del Centro
43603,HID,,,0,1/7/19,,Tiempo del Centro
43604,HID,077,06,0,1/7/19,,Tiempo del Centro
43605,HID,,,0,1/7/19,,Tiempo del Centro
43606,HID,,,0,1/7/19,,Tiempo del Centro
43607,HID,,,0,1/7/19,,Tiempo del Centro
43608,HID,,,0,1/7/19,,Tiempo del Centro
43609,HID,,,0,1/7/19,,Tiempo del Centro
43610,HID,077,06,0,1/7/19,,Tiempo del Centro
43611,HID,,,0,1/7/19,,Tiempo del Centro
43612,HID,077,06,0,1/7/19,,Tiempo del Centro
43613,HID,,,0,1/7/19,,Tiempo del Centro
43614,HID,,,0,1/7/19,,Tiempo del Centro
43615,HID,077,06,0,1/7/19,,Tiempo del Centro
43616,HID,,,0,1/7/19,,Tiempo del Centro
43617,HID,,,0,1/7/19,,Tiempo del Centro
43618,HID,,,0,1/7/19,,Tiempo del Centro
43619,HID,,,0,1/7/19,,Tiempo del Centro
43620,HID,077,06,0,1/7/19,,Tiempo del Centro
43621,HID,,,0,1/7/19,,Tiempo del Centro
43622,HID,,,0,1/7/19,,Tiempo del Centro
43623,HID,077,06,0,1/7/19,,Tiempo del Centro
43624,HID,077,06,0,1/7/19,,Tiempo del Centro
43625,HID,077,06,0,1/7/19,,Tiempo del Centro
43626,HID,077,06,0,1/7/19,,Tiempo del Centro
43627,HID,077,06,0,1/7/19,,Tiempo del Centro
43628,HID,077,06,0,1/7/19,,Tiempo del Centro
43629,HID,077,06,0,1/7/19,,Tiempo del Centro
43630,HID,077,06,0,1/7/19,,Tiempo del Centro
43631,HID,,,0,1/7/19,,Tiempo del Centro
43632,HID,077,06,0,1/7/19,,Tiempo del Centro
43633,HID,077,06,0,1/7/19,,Tiempo del Centro
43634,HID,,,0,1/7/19,,Tiempo del Centro
43635,HID,,,0,1/7/19,,Tiempo del Centro
43636,HID,,,0,1/7/19,,Tiempo del Centro
43637,HID,,,0,1/7/19,,Tiempo del Centro
43638,HID,,,0,1/7/19,,Tiempo del Centro
43639,HID,,,0,1/7/19,,Tiempo del Centro
43640,HID,077,06,0,1/7/19,,Tiempo del Centro
43641,HID,,,0,1/7/19,,Tiempo del Centro
43642,HID,077,06,0,1/7/19,,Tiempo del Centro
43643,HID,,,0,1/7/19,,Tiempo del Centro
43644,HID,,,0,1/7/19,,Tiempo del Centro
43645,HID,077,06,0,1/7/19,,Tiempo del Centro
43646,HID,077,06,0,1/7/19,,Tiempo del Centro
43647,HID,,,0,1/7/19,,Tiempo del Centro
43648,HID,077,06,0,1/7/19,,Tiempo del Centro
43649,HID,077,06,0,1/7/19,,Tiempo del Centro
43650,HID,077,06,0,1/7/19,,Tiempo del Centro
43651,HID,,,0,1/7/19,,Tiempo del Centro
43652,HID,,,0,1/7/19,,Tiempo del Centro
43653,HID,,,0,1/7/19,,Tiempo del Centro
43654,HID,,,0,1/7/19,,Tiempo del Centro
43655,HID,,,0,1/7/19,,Tiempo del Centro
43656,HID,,,0,1/7/19,,Tiempo del Centro
43657,HID,,,0,1/7/19,,Tiempo del Centro
43658,HID,,,0,1/7/19,,Tiempo del Centro
43659,HID,077,06,0,1/7/19,,Tiempo del Centro
43660,HID,077,06,0,1/7/19,,Tiempo del Centro
43661,HID,,,0,1/7/19,,Tiempo del Centro
43662,HID,,,0,1/7/19,,Tiempo del Centro
43663,HID,,,0,1/7/19,,Tiempo del Centro
43664,HID,,,0,1/7/19,,Tiempo del Centro
43665,HID,,,0,1/7/19,,Tiempo del Centro
43666,HID,,,0,1/7/19,,Tiempo del Centro
43667,HID,,,0,1/7/19,,Tiempo del Centro
43668,HID,,,0,1/7/19,,Tiempo del Centro
43669,HID,077,06,0,1/7/19,,Tiempo del Centro
43670,HID,077,06,0,1/7/19,,Tiempo del Centro
43671,HID,,,0,1/7/19,,Tiempo del Centro
43672,HID,,,0,1/7/19,,Tiempo del Centro
43673,HID,077,06,0,1/7/19,,Tiempo del Centro
43674,HID,,,0,1/7/19,,Tiempo del Centro
43675,HID,,,0,1/7/19,,Tiempo del Centro
43676,HID,,,0,1/7/19,,Tiempo del Centro
43677,HID,,,0,1/7/19,,Tiempo del Centro
43678,HID,,,0,1/7/19,,Tiempo del Centro
43679,HID,077,06,0,1/7/19,,Tiempo del Centro
43680,HID,077,06,0,1/7/19,,Tiempo del Centro
43681,HID,,,0,1/7/19,,Tiempo del Centro
43682,HID,,,0,1/7/19,,Tiempo del Centro
43683,HID,,,0,1/7/19,,Tiempo del Centro
43684,HID,077,06,0,1/7/19,,Tiempo del Centro
43685,HID,077,06,0,1/7/19,,Tiempo del Centro
43686,HID,,,0,1/7/19,,Tiempo del Centro
43687,HID,,,0,1/7/19,,Tiempo del Centro
43688,HID,077,06,0,1/7/19,,Tiempo del Centro
43689,HID,077,06,0,1/7/19,,Tiempo del Centro
43690,HID,077,06,0,1/7/19,,Tiempo del Centro
43691,HID,,,0,1/7/19,,Tiempo del Centro
43692,HID,,,0,1/7/19,,Tiempo del Centro
43693,HID,,,0,1/7/19,,Tiempo del Centro
43694,HID,,,0,1/7/19,,Tiempo del Centro
43695,HID,077,06,0,1/7/19,,Tiempo del Centro
43696,HID,077,06,0,1/7/19,,Tiempo del Centro
43697,HID,077,06,0,1/7/19,,Tiempo del Centro
43698,HID,077,06,0,1/7/19,,Tiempo del Centro
43699,HID,077,06,0,1/7/19,,Tiempo del Centro
43700,HID,077,,0,1/7/19,,Tiempo del Centro
43701,HID,,,0,1/7/19,,Tiempo del Centro
43702,HID,,,0,1/7/19,,Tiempo del Centro
43703,HID,077,,0,1/7/19,,Tiempo del Centro
43704,HID,077,,0,1/7/19,,Tiempo del Centro
43705,HID,077,,0,1/7/19,,Tiempo del Centro
43706,HID,,,0,1/7/19,,Tiempo del Centro
43707,HID,077,,0,1/7/19,,Tiempo del Centro
43708,HID,,,0,1/7/19,,Tiempo del Centro
43709,HID,077,,0,1/7/19,,Tiempo del Centro
43710,HID,077,,0,1/7/19,,Tiempo del Centro
43711,HID,,,0,1/7/19,,Tiempo del Centro
43712,HID,,,0,1/7/19,,Tiempo del Centro
43713,HID,077,,0,1/7/19,,Tiempo del Centro
43714,HID,,,0,1/7/19,,Tiempo del Centro
43715,HID,077,,0,1/7/19,,Tiempo del Centro
43716,HID,,,0,1/7/19,,Tiempo del Centro
43717,HID,,,0,1/7/19,,Tiempo del Centro
43718,HID,,,0,1/7/19,,Tiempo del Centro
43719,HID,,,0,1/7/19,,Tiempo del Centro
43720,HID,002,,0,1/7/19,,Tiempo del Centro
43721,HID,002,,0,1/7/19,,Tiempo del Centro
43722,HID,,,0,1/7/19,,Tiempo del Centro
43723,HID,002,,0,1/7/19,,Tiempo del Centro
43724,HID,002,,0,1/7/19,,Tiempo del Centro
43725,HID,002,,0,1/7/19,,Tiempo del Centro
43726,HID,002,,0,1/7/19,,Tiempo del Centro
43727,HID,002,,0,1/7/19,,Tiempo del Centro
43728,HID,002,,0,1/7/19,,Tiempo del Centro
43729,HID,,,0,1/7/19,,Tiempo del Centro
43730,HID,002,,0,1/7/19,,Tiempo del Centro
43731,HID,002,,0,1/7/19,,Tiempo del Centro
43732,HID,,,0,1/7/19,,Tiempo del Centro
43733,HID,002,,0,1/7/19,,Tiempo del Centro
43734,HID,002,,0,1/7/19,,Tiempo del Centro
43735,HID,002,,0,1/7/19,,Tiempo del Centro
43736,HID,002,,0,1/7/19,,Tiempo del Centro
43737,HID,,,0,1/7/19,,Tiempo del Centro
43738,HID,,,0,1/7/19,,Tiempo del Centro
43739,HID,002,,0,1/7/19,,Tiempo del Centro
43740,HID,016,,0,1/7/19,,Tiempo del Centro
43741,HID,,,0,1/7/19,,Tiempo del Centro
43742,HID,,,0,1/7/19,,Tiempo del Centro
43743,HID,,,0,1/7/19,,Tiempo del Centro
43744,HID,,,0,1/7/19,,Tiempo del Centro
43745,HID,016,,0,1/7/19,,Tiempo del Centro
43746,HID,016,,0,1/7/19,,Tiempo del Centro
43747,HID,016,,0,1/7/19,,Tiempo del Centro
43748,HID,016,,0,1/7/19,,Tiempo del Centro
43749,HID,016,,0,1/7/19,,Tiempo del Centro
43750,HID,016,,0,1/7/19,,Tiempo del Centro
43751,HID,,,0,1/7/19,,Tiempo del Centro
43752,HID,,,0,1/7/19,,Tiempo del Centro
43753,HID,016,,0,1/7/19,,Tiempo del Centro
43754,HID,016,,0,1/7/19,,Tiempo del Centro
43755,HID,,,0,1/7/19,,Tiempo del Centro
43756,HID,,,0,1/7/19,,Tiempo del Centro
43757,HID,,,0,1/7/19,,Tiempo del Centro
43758,HID,,,0,1/7/19,,Tiempo del Centro
43759,HID,016,,0,1/7/19,,Tiempo del Centro
43760,HID,056,11,0,1/7/19,,Tiempo del Centro
43761,HID,,,0,1/7/19,,Tiempo del Centro
43762,HID,056,11,0,1/7/19,,Tiempo del Centro
43763,HID,056,11,0,1/7/19,,Tiempo del Centro
43764,HID,056,11,0,1/7/19,,Tiempo del Centro
43765,HID,,,0,1/7/19,,Tiempo del Centro
43766,HID,,,0,1/7/19,,Tiempo del Centro
43767,HID,056,,0,1/7/19,,Tiempo del Centro
43768,HID,,,0,1/7/19,,Tiempo del Centro
43769,HID,,,0,1/7/19,,Tiempo del Centro
43770,HID,056,,0,1/7/19,,Tiempo del Centro
43771,HID,,,0,1/7/19,,Tiempo del Centro
43772,HID,,,0,1/7/19,,Tiempo del Centro
43773,HID,056,,0,1/7/19,,Tiempo del Centro
43774,HID,056,,0,1/7/19,,Tiempo del Centro
43775,HID,056,,0,1/7/19,,Tiempo del Centro
43776,HID,,,0,1/7/19,,Tiempo del Centro
43777,HID,,,0,1/7/19,,Tiempo del Centro
43778,HID,,,0,1/7/19,,Tiempo del Centro
43779,HID,,,0,1/7/19,,Tiempo del Centro
43780,HID,057,,0,1/7/19,,Tiempo del Centro
43781,HID,,,0,1/7/19,,Tiempo del Centro
43782,HID,057,,0,1/7/19,,Tiempo del Centro
43783,HID,057,,0,1/7/19,,Tiempo del Centro
43784,HID,057,,0,1/7/19,,Tiempo del Centro
43785,HID,057,,0,1/7/19,,Tiempo del Centro
43786,HID,057,,0,1/7/19,,Tiempo del Centro
43787,HID,057,,0,1/7/19,,Tiempo del Centro
43788,HID,057,,0,1/7/19,,Tiempo del Centro
43789,HID,,,0,1/7/19,,Tiempo del Centro
43790,HID,057,,0,1/7/19,,Tiempo del Centro
43791,HID,,,0,1/7/19,,Tiempo del Centro
43792,HID,,,0,1/7/19,,Tiempo del Centro
43793,HID,057,,0,1/7/19,,Tiempo del Centro
43794,HID,057,,0,1/7/19,,Tiempo del Centro
43795,HID,057,,0,1/7/19,,Tiempo del Centro
43796,HID,,,0,1/7/19,,Tiempo del Centro
43797,HID,057,,0,1/7/19,,Tiempo del Centro
43798,HID,,,0,1/7/19,,Tiempo del Centro
43799,HID,,,0,1/7/19,,Tiempo del Centro
43800,HID,069,10,0,1/7/19,,Tiempo del Centro
43801,HID,,,0,1/7/19,,Tiempo del Centro
43802,HID,069,10,0,1/7/19,,Tiempo del Centro
43803,HID,069,10,0,1/7/19,,Tiempo del Centro
43804,HID,069,10,0,1/7/19,,Tiempo del Centro
43805,HID,,,0,1/7/19,,Tiempo del Centro
43806,HID,069,10,0,1/7/19,,Tiempo del Centro
43807,HID,069,10,0,1/7/19,,Tiempo del Centro
43808,HID,069,10,0,1/7/19,,Tiempo del Centro
43809,HID,,,0,1/7/19,,Tiempo del Centro
43810,HID,069,,0,1/7/19,,Tiempo del Centro
43811,HID,,,0,1/7/19,,Tiempo del Centro
43812,HID,,,0,1/7/19,,Tiempo del Centro
43813,HID,,,0,1/7/19,,Tiempo del Centro
43814,HID,,,0,1/7/19,,Tiempo del Centro
43815,HID,069,,0,1/7/19,,Tiempo del Centro
43816,HID,069,,0,1/7/19,,Tiempo del Centro
43817,HID,,,0,1/7/19,,Tiempo del Centro
43818,HID,,,0,1/7/19,,Tiempo del Centro
43819,HID,,,0,1/7/19,,Tiempo del Centro
43820,HID,069,,0,1/7/19,,Tiempo del Centro
43821,HID,,,0,1/7/19,,Tiempo del Centro
43822,HID,,,0,1/7/19,,Tiempo del Centro
43823,HID,069,,0,1/7/19,,Tiempo del Centro
43824,HID,069,,0,1/7/19,,Tiempo del Centro
43825,HID,069,,0,1/7/19,,Tiempo del Centro
43826,HID,069,,0,1/7/19,,Tiempo del Centro
43827,HID,,,0,1/7/19,,Tiempo del Centro
43828,HID,,,0,1/7/19,,Tiempo del Centro
43829,HID,,,0,1/7/19,,Tiempo del Centro
43830,HID,083,,0,1/7/19,,Tiempo del Centro
43831,HID,083,,0,1/7/19,,Tiempo del Centro
43832,HID,083,,0,1/7/19,,Tiempo del Centro
43833,HID,083,,0,1/7/19,,Tiempo del Centro
43834,HID,083,,0,1/7/19,,Tiempo del Centro
43835,HID,083,,0,1/7/19,,Tiempo del Centro
43836,HID,083,,0,1/7/19,,Tiempo del Centro
43837,HID,083,,0,1/7/19,,Tiempo del Centro
43838,HID,083,,0,1/7/19,,Tiempo del Centro
43839,HID,,,0,1/7/19,,Tiempo del Centro
43840,HID,083,,0,1/7/19,,Tiempo del Centro
43841,HID,083,,0,1/7/19,,Tiempo del Centro
43842,HID,,,0,1/7/19,,Tiempo del Centro
43843,HID,,,0,1/7/19,,Tiempo del Centro
43844,HID,083,,0,1/7/19,,Tiempo del Centro
43845,HID,083,,0,1/7/19,,Tiempo del Centro
43846,HID,083,,0,1/7/19,,Tiempo del Centro
43847,HID,,,0,1/7/19,,Tiempo del Centro
43848,HID,083,,0,1/7/19,,Tiempo del Centro
43849,HID,,,0,1/7/19,,Tiempo del Centro
43850,HID,083,,0,1/7/19,,Tiempo del Centro
43851,HID,083,,0,1/7/19,,Tiempo del Centro
43852,HID,083,,0,1/7/19,,Tiempo del Centro
43853,HID,083,,0,1/7/19,,Tiempo del Centro
43854,HID,083,,0,1/7/19,,Tiempo del Centro
43855,HID,083,,0,1/7/19,,Tiempo del Centro
43856,HID,,,0,1/7/19,,Tiempo del Centro
43857,HID,,,0,1/7/19,,Tiempo del Centro
43858,HID,,,0,1/7/19,,Tiempo del Centro
43859,HID,083,,0,1/7/19,,Tiempo del Centro
43860,HID,075,,0,1/7/19,,Tiempo del Centro
43861,HID,,,0,1/7/19,,Tiempo del Centro
43862,HID,075,,0,1/7/19,,Tiempo del Centro
43863,HID,075,,0,1/7/19,,Tiempo del Centro
43864,HID,075,,0,1/7/19,,Tiempo del Centro
43865,HID,075,,0,1/7/19,,Tiempo del Centro
43866,HID,075,,0,1/7/19,,Tiempo del Centro
43867,HID,075,,0,1/7/19,,Tiempo del Centro
43868,HID,,,0,1/7/19,,Tiempo del Centro
43869,HID,,,0,1/7/19,,Tiempo del Centro
43870,HID,075,,0,1/7/19,,Tiempo del Centro
43871,HID,,,0,1/7/19,,Tiempo del Centro
43872,HID,,,0,1/7/19,,Tiempo del Centro
43873,HID,075,,0,1/7/19,,Tiempo del Centro
43874,HID,075,,0,1/7/19,,Tiempo del Centro
43875,HID,075,,0,1/7/19,,Tiempo del Centro
43876,HID,075,,0,1/7/19,,Tiempo del Centro
43877,HID,,,0,1/7/19,,Tiempo del Centro
43878,HID,,,0,1/7/19,,Tiempo del Centro
43879,HID,,,0,1/7/19,,Tiempo del Centro
43880,HID,066,,0,1/7/19,,Tiempo del Centro
43881,HID,,,0,1/7/19,,Tiempo del Centro
43882,HID,066,,0,1/7/19,,Tiempo del Centro
43883,HID,066,,0,1/7/19,,Tiempo del Centro
43884,HID,066,,0,1/7/19,,Tiempo del Centro
43885,HID,066,,0,1/7/19,,Tiempo del Centro
43886,HID,,,0,1/7/19,,Tiempo del Centro
43887,HID,,,0,1/7/19,,Tiempo del Centro
43888,HID,,,0,1/7/19,,Tiempo del Centro
43889,HID,,,0,1/7/19,,Tiempo del Centro
43890,HID,066,,0,1/7/19,,Tiempo del Centro
43891,HID,,,0,1/7/19,,Tiempo del Centro
43892,HID,,,0,1/7/19,,Tiempo del Centro
43893,HID,066,,0,1/7/19,,Tiempo del Centro
43894,HID,066,,0,1/7/19,,Tiempo del Centro
43895,HID,066,,0,1/7/19,,Tiempo del Centro
43896,HID,066,,0,1/7/19,,Tiempo del Centro
43897,HID,066,,0,1/7/19,,Tiempo del Centro
43898,HID,,,0,1/7/19,,Tiempo del Centro
43899,HID,,,0,1/7/19,,Tiempo del Centro
43900,HID,008,02,0,1/7/19,,Tiempo del Centro
43901,HID,,,0,1/7/19,,Tiempo del Centro
43902,HID,008,02,0,1/7/19,,Tiempo del Centro
43903,HID,008,02,0,1/7/19,,Tiempo del Centro
43904,HID,008,02,0,1/7/19,,Tiempo del Centro
43905,HID,008,02,0,1/7/19,,Tiempo del Centro
43906,HID,008,02,0,1/7/19,,Tiempo del Centro
43907,HID,008,02,0,1/7/19,,Tiempo del Centro
43908,HID,008,02,0,1/7/19,,Tiempo del Centro
43909,HID,008,02,0,1/7/19,,Tiempo del Centro
43910,HID,,,0,1/7/19,,Tiempo del Centro
43911,HID,,,0,1/7/19,,Tiempo del Centro
43912,HID,,,0,1/7/19,,Tiempo del Centro
43913,HID,,,0,1/7/19,,Tiempo del Centro
43914,HID,,,0,1/7/19,,Tiempo del Centro
43915,HID,008,,0,1/7/19,,Tiempo del Centro
43916,HID,008,,0,1/7/19,,Tiempo del Centro
43917,HID,008,,0,1/7/19,,Tiempo del Centro
43918,HID,008,,0,1/7/19,,Tiempo del Centro
43919,HID,008,,0,1/7/19,,Tiempo del Centro
43920,HID,008,,0,1/7/19,,Tiempo del Centro
43921,HID,008,,0,1/7/19,,Tiempo del Centro
43922,HID,008,,0,1/7/19,,Tiempo del Centro
43923,HID,008,,0,1/7/19,,Tiempo del Centro
43924,HID,008,,0,1/7/19,,Tiempo del Centro
43925,HID,,,0,1/7/19,,Tiempo del Centro
43926,HID,,,0,1/7/19,,Tiempo del Centro
43927,HID,,,0,1/7/19,,Tiempo del Centro
43928,HID,,,0,1/7/19,,Tiempo del Centro
43929,HID,,,0,1/7/19,,Tiempo del Centro
43930,HID,072,,0,1/7/19,,Tiempo del Centro
43931,HID,,,0,1/7/19,,Tiempo del Centro
43932,HID,,,0,1/7/19,,Tiempo del Centro
43933,HID,072,,0,1/7/19,,Tiempo del Centro
43934,HID,072,,0,1/7/19,,Tiempo del Centro
43935,HID,072,,0,1/7/19,,Tiempo del Centro
43936,HID,,,0,1/7/19,,Tiempo del Centro
43937,HID,072,,0,1/7/19,,Tiempo del Centro
43938,HID,,,0,1/7/19,,Tiempo del Centro
43939,HID,,,0,1/7/19,,Tiempo del Centro
43940,HID,007,,0,1/7/19,,Tiempo del Centro
43941,HID,007,,0,1/7/19,,Tiempo del Centro
43942,HID,,,0,1/7/19,,Tiempo del Centro
43943,HID,007,,0,1/7/19,,Tiempo del Centro
43944,HID,007,,0,1/7/19,,Tiempo del Centro
43945,HID,007,,0,1/7/19,,Tiempo del Centro
43946,HID,007,,0,1/7/19,,Tiempo del Centro
43947,HID,007,,0,1/7/19,,Tiempo del Centro
43948,HID,007,,0,1/7/19,,Tiempo del Centro
43949,HID,007,,0,1/7/19,,Tiempo del Centro
